,id,age,gender,stem,img_path,label
14754,005275,23,male,mask1,../input/data/train/images/005275_male_Asian_23/mask1.jpg,0
14755,005275,23,male,mask4,../input/data/train/images/005275_male_Asian_23/mask4.jpg,0
14756,005276,24,male,mask3,../input/data/train/images/005276_male_Asian_24/mask3.jpg,0
14757,005276,24,male,incorrect_mask,../input/data/train/images/005276_male_Asian_24/incorrect_mask.jpg,6
14758,005276,24,male,mask2,../input/data/train/images/005276_male_Asian_24/mask2.jpg,0
14759,005276,24,male,normal,../input/data/train/images/005276_male_Asian_24/normal.jpg,12
14760,005276,24,male,mask5,../input/data/train/images/005276_male_Asian_24/mask5.jpg,0
14761,005276,24,male,mask1,../input/data/train/images/005276_male_Asian_24/mask1.jpg,0
14762,005276,24,male,mask4,../input/data/train/images/005276_male_Asian_24/mask4.jpg,0
14763,005277,23,male,mask3,../input/data/train/images/005277_male_Asian_23/mask3.jpg,0
14764,005277,23,male,incorrect_mask,../input/data/train/images/005277_male_Asian_23/incorrect_mask.jpg,6
14765,005277,23,male,mask2,../input/data/train/images/005277_male_Asian_23/mask2.jpg,0
14766,005277,23,male,normal,../input/data/train/images/005277_male_Asian_23/normal.jpg,12
14767,005277,23,male,mask5,../input/data/train/images/005277_male_Asian_23/mask5.jpg,0
14768,005277,23,male,mask1,../input/data/train/images/005277_male_Asian_23/mask1.jpg,0
14769,005277,23,male,mask4,../input/data/train/images/005277_male_Asian_23/mask4.jpg,0
14770,005278,22,male,mask3,../input/data/train/images/005278_male_Asian_22/mask3.jpg,0
14771,005278,22,male,incorrect_mask,../input/data/train/images/005278_male_Asian_22/incorrect_mask.jpg,6
14772,005278,22,male,mask2,../input/data/train/images/005278_male_Asian_22/mask2.jpg,0
14773,005278,22,male,normal,../input/data/train/images/005278_male_Asian_22/normal.jpg,12
14774,005278,22,male,mask5,../input/data/train/images/005278_male_Asian_22/mask5.jpg,0
14775,005278,22,male,mask1,../input/data/train/images/005278_male_Asian_22/mask1.jpg,0
14776,005278,22,male,mask4,../input/data/train/images/005278_male_Asian_22/mask4.jpg,0
14777,005280,21,male,mask3,../input/data/train/images/005280_male_Asian_21/mask3.jpg,0
14778,005280,21,male,incorrect_mask,../input/data/train/images/005280_male_Asian_21/incorrect_mask.jpg,6
14779,005280,21,male,mask2,../input/data/train/images/005280_male_Asian_21/mask2.jpg,0
14780,005280,21,male,normal,../input/data/train/images/005280_male_Asian_21/normal.jpg,12
14781,005280,21,male,mask5,../input/data/train/images/005280_male_Asian_21/mask5.jpg,0
14782,005280,21,male,mask1,../input/data/train/images/005280_male_Asian_21/mask1.jpg,0
14783,005280,21,male,mask4,../input/data/train/images/005280_male_Asian_21/mask4.jpg,0
14784,005281,22,male,mask3,../input/data/train/images/005281_male_Asian_22/mask3.jpg,0
14785,005281,22,male,incorrect_mask,../input/data/train/images/005281_male_Asian_22/incorrect_mask.jpg,6
14786,005281,22,male,mask2,../input/data/train/images/005281_male_Asian_22/mask2.jpg,0
14787,005281,22,male,normal,../input/data/train/images/005281_male_Asian_22/normal.jpg,12
14788,005281,22,male,mask5,../input/data/train/images/005281_male_Asian_22/mask5.jpg,0
14789,005281,22,male,mask1,../input/data/train/images/005281_male_Asian_22/mask1.jpg,0
14790,005281,22,male,mask4,../input/data/train/images/005281_male_Asian_22/mask4.jpg,0
14791,005282,19,male,mask3,../input/data/train/images/005282_male_Asian_19/mask3.jpg,0
14792,005282,19,male,incorrect_mask,../input/data/train/images/005282_male_Asian_19/incorrect_mask.jpg,6
14793,005282,19,male,mask2,../input/data/train/images/005282_male_Asian_19/mask2.jpg,0
14794,005282,19,male,normal,../input/data/train/images/005282_male_Asian_19/normal.jpg,12
14795,005282,19,male,mask5,../input/data/train/images/005282_male_Asian_19/mask5.jpg,0
14796,005282,19,male,mask1,../input/data/train/images/005282_male_Asian_19/mask1.jpg,0
14797,005282,19,male,mask4,../input/data/train/images/005282_male_Asian_19/mask4.jpg,0
14798,005283,22,male,mask3,../input/data/train/images/005283_male_Asian_22/mask3.jpg,0
14799,005283,22,male,incorrect_mask,../input/data/train/images/005283_male_Asian_22/incorrect_mask.jpg,6
14800,005283,22,male,mask2,../input/data/train/images/005283_male_Asian_22/mask2.jpg,0
14801,005283,22,male,normal,../input/data/train/images/005283_male_Asian_22/normal.jpg,12
14802,005283,22,male,mask5,../input/data/train/images/005283_male_Asian_22/mask5.jpg,0
14803,005283,22,male,mask1,../input/data/train/images/005283_male_Asian_22/mask1.jpg,0
14804,005283,22,male,mask4,../input/data/train/images/005283_male_Asian_22/mask4.jpg,0
14805,005284,22,male,mask3,../input/data/train/images/005284_male_Asian_22/mask3.jpg,0
14806,005284,22,male,incorrect_mask,../input/data/train/images/005284_male_Asian_22/incorrect_mask.jpg,6
14807,005284,22,male,mask2,../input/data/train/images/005284_male_Asian_22/mask2.jpg,0
14808,005284,22,male,normal,../input/data/train/images/005284_male_Asian_22/normal.jpg,12
14809,005284,22,male,mask5,../input/data/train/images/005284_male_Asian_22/mask5.jpg,0
14810,005284,22,male,mask1,../input/data/train/images/005284_male_Asian_22/mask1.jpg,0
14811,005284,22,male,mask4,../input/data/train/images/005284_male_Asian_22/mask4.jpg,0
14812,005285,22,male,mask3,../input/data/train/images/005285_male_Asian_22/mask3.jpg,0
14813,005285,22,male,incorrect_mask,../input/data/train/images/005285_male_Asian_22/incorrect_mask.jpg,6
14814,005285,22,male,mask2,../input/data/train/images/005285_male_Asian_22/mask2.jpg,0
14815,005285,22,male,normal,../input/data/train/images/005285_male_Asian_22/normal.jpg,12
14816,005285,22,male,mask5,../input/data/train/images/005285_male_Asian_22/mask5.jpg,0
14817,005285,22,male,mask1,../input/data/train/images/005285_male_Asian_22/mask1.jpg,0
14818,005285,22,male,mask4,../input/data/train/images/005285_male_Asian_22/mask4.jpg,0
14819,005286,19,male,mask3,../input/data/train/images/005286_male_Asian_19/mask3.jpg,0
14820,005286,19,male,incorrect_mask,../input/data/train/images/005286_male_Asian_19/incorrect_mask.jpg,6
14821,005286,19,male,mask2,../input/data/train/images/005286_male_Asian_19/mask2.jpg,0
14822,005286,19,male,normal,../input/data/train/images/005286_male_Asian_19/normal.jpg,12
14823,005286,19,male,mask5,../input/data/train/images/005286_male_Asian_19/mask5.jpg,0
14824,005286,19,male,mask1,../input/data/train/images/005286_male_Asian_19/mask1.jpg,0
14825,005286,19,male,mask4,../input/data/train/images/005286_male_Asian_19/mask4.jpg,0
14826,005287,22,male,mask3,../input/data/train/images/005287_male_Asian_22/mask3.jpg,0
14827,005287,22,male,incorrect_mask,../input/data/train/images/005287_male_Asian_22/incorrect_mask.jpg,6
14828,005287,22,male,mask2,../input/data/train/images/005287_male_Asian_22/mask2.jpg,0
14829,005287,22,male,normal,../input/data/train/images/005287_male_Asian_22/normal.jpg,12
14830,005287,22,male,mask5,../input/data/train/images/005287_male_Asian_22/mask5.jpg,0
14831,005287,22,male,mask1,../input/data/train/images/005287_male_Asian_22/mask1.jpg,0
14832,005287,22,male,mask4,../input/data/train/images/005287_male_Asian_22/mask4.jpg,0
14833,005288,22,male,mask3,../input/data/train/images/005288_male_Asian_22/mask3.jpg,0
14834,005288,22,male,incorrect_mask,../input/data/train/images/005288_male_Asian_22/incorrect_mask.jpg,6
14835,005288,22,male,mask2,../input/data/train/images/005288_male_Asian_22/mask2.jpg,0
14836,005288,22,male,normal,../input/data/train/images/005288_male_Asian_22/normal.jpg,12
14837,005288,22,male,mask5,../input/data/train/images/005288_male_Asian_22/mask5.jpg,0
14838,005288,22,male,mask1,../input/data/train/images/005288_male_Asian_22/mask1.jpg,0
14839,005288,22,male,mask4,../input/data/train/images/005288_male_Asian_22/mask4.jpg,0
14840,005291,51,male,mask3,../input/data/train/images/005291_male_Asian_51/mask3.jpg,1
14841,005291,51,male,incorrect_mask,../input/data/train/images/005291_male_Asian_51/incorrect_mask.jpg,7
14842,005291,51,male,mask2,../input/data/train/images/005291_male_Asian_51/mask2.jpg,1
14843,005291,51,male,normal,../input/data/train/images/005291_male_Asian_51/normal.jpg,13
14844,005291,51,male,mask5,../input/data/train/images/005291_male_Asian_51/mask5.jpg,1
14845,005291,51,male,mask1,../input/data/train/images/005291_male_Asian_51/mask1.jpg,1
14846,005291,51,male,mask4,../input/data/train/images/005291_male_Asian_51/mask4.jpg,1
14847,005292,40,female,mask3,../input/data/train/images/005292_female_Asian_40/mask3.jpg,4
14848,005292,40,female,incorrect_mask,../input/data/train/images/005292_female_Asian_40/incorrect_mask.jpg,10
14849,005292,40,female,mask2,../input/data/train/images/005292_female_Asian_40/mask2.jpg,4
14850,005292,40,female,normal,../input/data/train/images/005292_female_Asian_40/normal.jpg,16
14851,005292,40,female,mask5,../input/data/train/images/005292_female_Asian_40/mask5.jpg,4
14852,005292,40,female,mask1,../input/data/train/images/005292_female_Asian_40/mask1.jpg,4
14853,005292,40,female,mask4,../input/data/train/images/005292_female_Asian_40/mask4.jpg,4
14854,005293,31,male,mask3,../input/data/train/images/005293_male_Asian_31/mask3.jpg,1
14855,005293,31,male,incorrect_mask,../input/data/train/images/005293_male_Asian_31/incorrect_mask.jpg,7
14856,005293,31,male,mask2,../input/data/train/images/005293_male_Asian_31/mask2.jpg,1
14857,005293,31,male,normal,../input/data/train/images/005293_male_Asian_31/normal.jpg,13
14858,005293,31,male,mask5,../input/data/train/images/005293_male_Asian_31/mask5.jpg,1
14859,005293,31,male,mask1,../input/data/train/images/005293_male_Asian_31/mask1.jpg,1
14860,005293,31,male,mask4,../input/data/train/images/005293_male_Asian_31/mask4.jpg,1
14861,005294,56,male,mask3,../input/data/train/images/005294_male_Asian_56/mask3.jpg,1
14862,005294,56,male,incorrect_mask,../input/data/train/images/005294_male_Asian_56/incorrect_mask.jpg,7
14863,005294,56,male,mask2,../input/data/train/images/005294_male_Asian_56/mask2.jpg,1
14864,005294,56,male,normal,../input/data/train/images/005294_male_Asian_56/normal.jpg,13
14865,005294,56,male,mask5,../input/data/train/images/005294_male_Asian_56/mask5.jpg,1
14866,005294,56,male,mask1,../input/data/train/images/005294_male_Asian_56/mask1.jpg,1
14867,005294,56,male,mask4,../input/data/train/images/005294_male_Asian_56/mask4.jpg,1
14868,005295,29,male,mask3,../input/data/train/images/005295_male_Asian_29/mask3.jpg,0
14869,005295,29,male,incorrect_mask,../input/data/train/images/005295_male_Asian_29/incorrect_mask.jpg,6
14870,005295,29,male,mask2,../input/data/train/images/005295_male_Asian_29/mask2.jpg,0
14871,005295,29,male,normal,../input/data/train/images/005295_male_Asian_29/normal.jpg,12
14872,005295,29,male,mask5,../input/data/train/images/005295_male_Asian_29/mask5.jpg,0
14873,005295,29,male,mask1,../input/data/train/images/005295_male_Asian_29/mask1.jpg,0
14874,005295,29,male,mask4,../input/data/train/images/005295_male_Asian_29/mask4.jpg,0
14875,005403,21,female,mask3,../input/data/train/images/005403_female_Asian_21/mask3.jpg,3
14876,005403,21,female,incorrect_mask,../input/data/train/images/005403_female_Asian_21/incorrect_mask.jpg,9
14877,005403,21,female,mask2,../input/data/train/images/005403_female_Asian_21/mask2.jpg,3
14878,005403,21,female,normal,../input/data/train/images/005403_female_Asian_21/normal.jpg,15
14879,005403,21,female,mask5,../input/data/train/images/005403_female_Asian_21/mask5.jpg,3
14880,005403,21,female,mask1,../input/data/train/images/005403_female_Asian_21/mask1.jpg,3
14881,005403,21,female,mask4,../input/data/train/images/005403_female_Asian_21/mask4.jpg,3
14882,005404,25,female,mask3,../input/data/train/images/005404_female_Asian_25/mask3.jpg,3
14883,005404,25,female,incorrect_mask,../input/data/train/images/005404_female_Asian_25/incorrect_mask.jpg,9
14884,005404,25,female,mask2,../input/data/train/images/005404_female_Asian_25/mask2.jpg,3
14885,005404,25,female,normal,../input/data/train/images/005404_female_Asian_25/normal.jpg,15
14886,005404,25,female,mask5,../input/data/train/images/005404_female_Asian_25/mask5.jpg,3
14887,005404,25,female,mask1,../input/data/train/images/005404_female_Asian_25/mask1.jpg,3
14888,005404,25,female,mask4,../input/data/train/images/005404_female_Asian_25/mask4.jpg,3
14889,005405,20,female,mask3,../input/data/train/images/005405_female_Asian_20/mask3.jpg,3
14890,005405,20,female,incorrect_mask,../input/data/train/images/005405_female_Asian_20/incorrect_mask.jpg,9
14891,005405,20,female,mask2,../input/data/train/images/005405_female_Asian_20/mask2.jpg,3
14892,005405,20,female,normal,../input/data/train/images/005405_female_Asian_20/normal.jpg,15
14893,005405,20,female,mask5,../input/data/train/images/005405_female_Asian_20/mask5.jpg,3
14894,005405,20,female,mask1,../input/data/train/images/005405_female_Asian_20/mask1.jpg,3
14895,005405,20,female,mask4,../input/data/train/images/005405_female_Asian_20/mask4.jpg,3
14896,005406,24,male,mask3,../input/data/train/images/005406_male_Asian_24/mask3.jpg,0
14897,005406,24,male,incorrect_mask,../input/data/train/images/005406_male_Asian_24/incorrect_mask.jpg,6
14898,005406,24,male,mask2,../input/data/train/images/005406_male_Asian_24/mask2.jpg,0
14899,005406,24,male,normal,../input/data/train/images/005406_male_Asian_24/normal.jpg,12
14900,005406,24,male,mask5,../input/data/train/images/005406_male_Asian_24/mask5.jpg,0
14901,005406,24,male,mask1,../input/data/train/images/005406_male_Asian_24/mask1.jpg,0
14902,005406,24,male,mask4,../input/data/train/images/005406_male_Asian_24/mask4.jpg,0
14903,005407,26,female,mask3,../input/data/train/images/005407_female_Asian_26/mask3.jpg,3
14904,005407,26,female,incorrect_mask,../input/data/train/images/005407_female_Asian_26/incorrect_mask.jpg,9
14905,005407,26,female,mask2,../input/data/train/images/005407_female_Asian_26/mask2.jpg,3
14906,005407,26,female,normal,../input/data/train/images/005407_female_Asian_26/normal.jpg,15
14907,005407,26,female,mask5,../input/data/train/images/005407_female_Asian_26/mask5.jpg,3
14908,005407,26,female,mask1,../input/data/train/images/005407_female_Asian_26/mask1.jpg,3
14909,005407,26,female,mask4,../input/data/train/images/005407_female_Asian_26/mask4.jpg,3
14910,005408,28,male,mask3,../input/data/train/images/005408_male_Asian_28/mask3.jpg,0
14911,005408,28,male,incorrect_mask,../input/data/train/images/005408_male_Asian_28/incorrect_mask.jpg,6
14912,005408,28,male,mask2,../input/data/train/images/005408_male_Asian_28/mask2.jpg,0
14913,005408,28,male,normal,../input/data/train/images/005408_male_Asian_28/normal.jpg,12
14914,005408,28,male,mask5,../input/data/train/images/005408_male_Asian_28/mask5.jpg,0
14915,005408,28,male,mask1,../input/data/train/images/005408_male_Asian_28/mask1.jpg,0
14916,005408,28,male,mask4,../input/data/train/images/005408_male_Asian_28/mask4.jpg,0
14917,005409,55,female,mask3,../input/data/train/images/005409_female_Asian_55/mask3.jpg,4
14918,005409,55,female,incorrect_mask,../input/data/train/images/005409_female_Asian_55/incorrect_mask.jpg,10
14919,005409,55,female,mask2,../input/data/train/images/005409_female_Asian_55/mask2.jpg,4
14920,005409,55,female,normal,../input/data/train/images/005409_female_Asian_55/normal.jpg,16
14921,005409,55,female,mask5,../input/data/train/images/005409_female_Asian_55/mask5.jpg,4
14922,005409,55,female,mask1,../input/data/train/images/005409_female_Asian_55/mask1.jpg,4
14923,005409,55,female,mask4,../input/data/train/images/005409_female_Asian_55/mask4.jpg,4
14924,005410,58,female,mask3,../input/data/train/images/005410_female_Asian_58/mask3.jpg,4
14925,005410,58,female,incorrect_mask,../input/data/train/images/005410_female_Asian_58/incorrect_mask.jpg,10
14926,005410,58,female,mask2,../input/data/train/images/005410_female_Asian_58/mask2.jpg,4
14927,005410,58,female,normal,../input/data/train/images/005410_female_Asian_58/normal.jpg,16
14928,005410,58,female,mask5,../input/data/train/images/005410_female_Asian_58/mask5.jpg,4
14929,005410,58,female,mask1,../input/data/train/images/005410_female_Asian_58/mask1.jpg,4
14930,005410,58,female,mask4,../input/data/train/images/005410_female_Asian_58/mask4.jpg,4
14931,005411,56,female,mask3,../input/data/train/images/005411_female_Asian_56/mask3.jpg,4
14932,005411,56,female,incorrect_mask,../input/data/train/images/005411_female_Asian_56/incorrect_mask.jpg,10
14933,005411,56,female,mask2,../input/data/train/images/005411_female_Asian_56/mask2.jpg,4
14934,005411,56,female,normal,../input/data/train/images/005411_female_Asian_56/normal.jpg,16
14935,005411,56,female,mask5,../input/data/train/images/005411_female_Asian_56/mask5.jpg,4
14936,005411,56,female,mask1,../input/data/train/images/005411_female_Asian_56/mask1.jpg,4
14937,005411,56,female,mask4,../input/data/train/images/005411_female_Asian_56/mask4.jpg,4
14938,005412,60,female,mask3,../input/data/train/images/005412_female_Asian_60/mask3.jpg,5
14939,005412,60,female,incorrect_mask,../input/data/train/images/005412_female_Asian_60/incorrect_mask.jpg,11
14940,005412,60,female,mask2,../input/data/train/images/005412_female_Asian_60/mask2.jpg,5
14941,005412,60,female,normal,../input/data/train/images/005412_female_Asian_60/normal.jpg,17
14942,005412,60,female,mask5,../input/data/train/images/005412_female_Asian_60/mask5.jpg,5
14943,005412,60,female,mask1,../input/data/train/images/005412_female_Asian_60/mask1.jpg,5
14944,005412,60,female,mask4,../input/data/train/images/005412_female_Asian_60/mask4.jpg,5
14945,005414,22,female,mask3,../input/data/train/images/005414_female_Asian_22/mask3.jpg,3
14946,005414,22,female,incorrect_mask,../input/data/train/images/005414_female_Asian_22/incorrect_mask.jpg,9
14947,005414,22,female,mask2,../input/data/train/images/005414_female_Asian_22/mask2.jpg,3
14948,005414,22,female,normal,../input/data/train/images/005414_female_Asian_22/normal.jpg,15
14949,005414,22,female,mask5,../input/data/train/images/005414_female_Asian_22/mask5.jpg,3
14950,005414,22,female,mask1,../input/data/train/images/005414_female_Asian_22/mask1.jpg,3
14951,005414,22,female,mask4,../input/data/train/images/005414_female_Asian_22/mask4.jpg,3
14952,005415,50,female,mask3,../input/data/train/images/005415_female_Asian_50/mask3.jpg,4
14953,005415,50,female,incorrect_mask,../input/data/train/images/005415_female_Asian_50/incorrect_mask.jpg,10
14954,005415,50,female,mask2,../input/data/train/images/005415_female_Asian_50/mask2.jpg,4
14955,005415,50,female,normal,../input/data/train/images/005415_female_Asian_50/normal.jpg,16
14956,005415,50,female,mask5,../input/data/train/images/005415_female_Asian_50/mask5.jpg,4
14957,005415,50,female,mask1,../input/data/train/images/005415_female_Asian_50/mask1.jpg,4
14958,005415,50,female,mask4,../input/data/train/images/005415_female_Asian_50/mask4.jpg,4
14959,005416,48,female,mask3,../input/data/train/images/005416_female_Asian_48/mask3.jpg,4
14960,005416,48,female,incorrect_mask,../input/data/train/images/005416_female_Asian_48/incorrect_mask.jpg,10
14961,005416,48,female,mask2,../input/data/train/images/005416_female_Asian_48/mask2.jpg,4
14962,005416,48,female,normal,../input/data/train/images/005416_female_Asian_48/normal.jpg,16
14963,005416,48,female,mask5,../input/data/train/images/005416_female_Asian_48/mask5.jpg,4
14964,005416,48,female,mask1,../input/data/train/images/005416_female_Asian_48/mask1.jpg,4
14965,005416,48,female,mask4,../input/data/train/images/005416_female_Asian_48/mask4.jpg,4
14966,005417,43,female,mask3,../input/data/train/images/005417_female_Asian_43/mask3.jpg,4
14967,005417,43,female,incorrect_mask,../input/data/train/images/005417_female_Asian_43/incorrect_mask.jpg,10
14968,005417,43,female,mask2,../input/data/train/images/005417_female_Asian_43/mask2.jpg,4
14969,005417,43,female,normal,../input/data/train/images/005417_female_Asian_43/normal.jpg,16
14970,005417,43,female,mask5,../input/data/train/images/005417_female_Asian_43/mask5.jpg,4
14971,005417,43,female,mask1,../input/data/train/images/005417_female_Asian_43/mask1.jpg,4
14972,005417,43,female,mask4,../input/data/train/images/005417_female_Asian_43/mask4.jpg,4
14973,005418,60,male,mask3,../input/data/train/images/005418_male_Asian_60/mask3.jpg,2
14974,005418,60,male,incorrect_mask,../input/data/train/images/005418_male_Asian_60/incorrect_mask.jpg,8
14975,005418,60,male,mask2,../input/data/train/images/005418_male_Asian_60/mask2.jpg,2
14976,005418,60,male,normal,../input/data/train/images/005418_male_Asian_60/normal.jpg,14
14977,005418,60,male,mask5,../input/data/train/images/005418_male_Asian_60/mask5.jpg,2
14978,005418,60,male,mask1,../input/data/train/images/005418_male_Asian_60/mask1.jpg,2
14979,005418,60,male,mask4,../input/data/train/images/005418_male_Asian_60/mask4.jpg,2
14980,005419,38,female,mask3,../input/data/train/images/005419_female_Asian_38/mask3.jpg,4
14981,005419,38,female,incorrect_mask,../input/data/train/images/005419_female_Asian_38/incorrect_mask.jpg,10
14982,005419,38,female,mask2,../input/data/train/images/005419_female_Asian_38/mask2.jpg,4
14983,005419,38,female,normal,../input/data/train/images/005419_female_Asian_38/normal.jpg,16
14984,005419,38,female,mask5,../input/data/train/images/005419_female_Asian_38/mask5.jpg,4
14985,005419,38,female,mask1,../input/data/train/images/005419_female_Asian_38/mask1.jpg,4
14986,005419,38,female,mask4,../input/data/train/images/005419_female_Asian_38/mask4.jpg,4
14987,005420,48,female,mask3,../input/data/train/images/005420_female_Asian_48/mask3.jpg,4
14988,005420,48,female,incorrect_mask,../input/data/train/images/005420_female_Asian_48/incorrect_mask.jpg,10
14989,005420,48,female,mask2,../input/data/train/images/005420_female_Asian_48/mask2.jpg,4
14990,005420,48,female,normal,../input/data/train/images/005420_female_Asian_48/normal.jpg,16
14991,005420,48,female,mask5,../input/data/train/images/005420_female_Asian_48/mask5.jpg,4
14992,005420,48,female,mask1,../input/data/train/images/005420_female_Asian_48/mask1.jpg,4
14993,005420,48,female,mask4,../input/data/train/images/005420_female_Asian_48/mask4.jpg,4
14994,005421,48,female,mask3,../input/data/train/images/005421_female_Asian_48/mask3.jpg,4
14995,005421,48,female,incorrect_mask,../input/data/train/images/005421_female_Asian_48/incorrect_mask.jpg,10
14996,005421,48,female,mask2,../input/data/train/images/005421_female_Asian_48/mask2.jpg,4
14997,005421,48,female,normal,../input/data/train/images/005421_female_Asian_48/normal.jpg,16
14998,005421,48,female,mask5,../input/data/train/images/005421_female_Asian_48/mask5.jpg,4
14999,005421,48,female,mask1,../input/data/train/images/005421_female_Asian_48/mask1.jpg,4
15000,005421,48,female,mask4,../input/data/train/images/005421_female_Asian_48/mask4.jpg,4
15001,005422,50,female,mask3,../input/data/train/images/005422_female_Asian_50/mask3.jpg,4
15002,005422,50,female,incorrect_mask,../input/data/train/images/005422_female_Asian_50/incorrect_mask.jpg,10
15003,005422,50,female,mask2,../input/data/train/images/005422_female_Asian_50/mask2.jpg,4
15004,005422,50,female,normal,../input/data/train/images/005422_female_Asian_50/normal.jpg,16
15005,005422,50,female,mask5,../input/data/train/images/005422_female_Asian_50/mask5.jpg,4
15006,005422,50,female,mask1,../input/data/train/images/005422_female_Asian_50/mask1.jpg,4
15007,005422,50,female,mask4,../input/data/train/images/005422_female_Asian_50/mask4.jpg,4
15008,005423,38,male,mask3,../input/data/train/images/005423_male_Asian_38/mask3.jpg,1
15009,005423,38,male,incorrect_mask,../input/data/train/images/005423_male_Asian_38/incorrect_mask.jpg,7
15010,005423,38,male,mask2,../input/data/train/images/005423_male_Asian_38/mask2.jpg,1
15011,005423,38,male,normal,../input/data/train/images/005423_male_Asian_38/normal.jpg,13
15012,005423,38,male,mask5,../input/data/train/images/005423_male_Asian_38/mask5.jpg,1
15013,005423,38,male,mask1,../input/data/train/images/005423_male_Asian_38/mask1.jpg,1
15014,005423,38,male,mask4,../input/data/train/images/005423_male_Asian_38/mask4.jpg,1
15015,005424,36,male,mask3,../input/data/train/images/005424_male_Asian_36/mask3.jpg,1
15016,005424,36,male,incorrect_mask,../input/data/train/images/005424_male_Asian_36/incorrect_mask.jpg,7
15017,005424,36,male,mask2,../input/data/train/images/005424_male_Asian_36/mask2.jpg,1
15018,005424,36,male,normal,../input/data/train/images/005424_male_Asian_36/normal.jpg,13
15019,005424,36,male,mask5,../input/data/train/images/005424_male_Asian_36/mask5.jpg,1
15020,005424,36,male,mask1,../input/data/train/images/005424_male_Asian_36/mask1.jpg,1
15021,005424,36,male,mask4,../input/data/train/images/005424_male_Asian_36/mask4.jpg,1
15022,005425,40,female,mask3,../input/data/train/images/005425_female_Asian_40/mask3.jpg,4
15023,005425,40,female,incorrect_mask,../input/data/train/images/005425_female_Asian_40/incorrect_mask.jpg,10
15024,005425,40,female,mask2,../input/data/train/images/005425_female_Asian_40/mask2.jpg,4
15025,005425,40,female,normal,../input/data/train/images/005425_female_Asian_40/normal.jpg,16
15026,005425,40,female,mask5,../input/data/train/images/005425_female_Asian_40/mask5.jpg,4
15027,005425,40,female,mask1,../input/data/train/images/005425_female_Asian_40/mask1.jpg,4
15028,005425,40,female,mask4,../input/data/train/images/005425_female_Asian_40/mask4.jpg,4
15029,005426,50,female,mask3,../input/data/train/images/005426_female_Asian_50/mask3.jpg,4
15030,005426,50,female,incorrect_mask,../input/data/train/images/005426_female_Asian_50/incorrect_mask.jpg,10
15031,005426,50,female,mask2,../input/data/train/images/005426_female_Asian_50/mask2.jpg,4
15032,005426,50,female,normal,../input/data/train/images/005426_female_Asian_50/normal.jpg,16
15033,005426,50,female,mask5,../input/data/train/images/005426_female_Asian_50/mask5.jpg,4
15034,005426,50,female,mask1,../input/data/train/images/005426_female_Asian_50/mask1.jpg,4
15035,005426,50,female,mask4,../input/data/train/images/005426_female_Asian_50/mask4.jpg,4
15036,005428,48,female,mask3,../input/data/train/images/005428_female_Asian_48/mask3.jpg,4
15037,005428,48,female,incorrect_mask,../input/data/train/images/005428_female_Asian_48/incorrect_mask.jpg,10
15038,005428,48,female,mask2,../input/data/train/images/005428_female_Asian_48/mask2.jpg,4
15039,005428,48,female,normal,../input/data/train/images/005428_female_Asian_48/normal.jpg,16
15040,005428,48,female,mask5,../input/data/train/images/005428_female_Asian_48/mask5.jpg,4
15041,005428,48,female,mask1,../input/data/train/images/005428_female_Asian_48/mask1.jpg,4
15042,005428,48,female,mask4,../input/data/train/images/005428_female_Asian_48/mask4.jpg,4
15043,005429,42,female,mask3,../input/data/train/images/005429_female_Asian_42/mask3.jpg,4
15044,005429,42,female,incorrect_mask,../input/data/train/images/005429_female_Asian_42/incorrect_mask.jpg,10
15045,005429,42,female,mask2,../input/data/train/images/005429_female_Asian_42/mask2.jpg,4
15046,005429,42,female,normal,../input/data/train/images/005429_female_Asian_42/normal.jpg,16
15047,005429,42,female,mask5,../input/data/train/images/005429_female_Asian_42/mask5.jpg,4
15048,005429,42,female,mask1,../input/data/train/images/005429_female_Asian_42/mask1.jpg,4
15049,005429,42,female,mask4,../input/data/train/images/005429_female_Asian_42/mask4.jpg,4
15050,005430,52,male,mask3,../input/data/train/images/005430_male_Asian_52/mask3.jpg,1
15051,005430,52,male,incorrect_mask,../input/data/train/images/005430_male_Asian_52/incorrect_mask.jpg,7
15052,005430,52,male,mask2,../input/data/train/images/005430_male_Asian_52/mask2.jpg,1
15053,005430,52,male,normal,../input/data/train/images/005430_male_Asian_52/normal.jpg,13
15054,005430,52,male,mask5,../input/data/train/images/005430_male_Asian_52/mask5.jpg,1
15055,005430,52,male,mask1,../input/data/train/images/005430_male_Asian_52/mask1.jpg,1
15056,005430,52,male,mask4,../input/data/train/images/005430_male_Asian_52/mask4.jpg,1
15057,005433,22,female,mask3,../input/data/train/images/005433_female_Asian_22/mask3.jpg,3
15058,005433,22,female,incorrect_mask,../input/data/train/images/005433_female_Asian_22/incorrect_mask.jpg,9
15059,005433,22,female,mask2,../input/data/train/images/005433_female_Asian_22/mask2.jpg,3
15060,005433,22,female,normal,../input/data/train/images/005433_female_Asian_22/normal.jpg,15
15061,005433,22,female,mask5,../input/data/train/images/005433_female_Asian_22/mask5.jpg,3
15062,005433,22,female,mask1,../input/data/train/images/005433_female_Asian_22/mask1.jpg,3
15063,005433,22,female,mask4,../input/data/train/images/005433_female_Asian_22/mask4.jpg,3
15064,005435,23,female,mask3,../input/data/train/images/005435_female_Asian_23/mask3.jpg,3
